4.104999999999999716e+01
5.631666666666666998e+01
7.141666666666665719e+01
7.975000000000000000e+01
8.356666666666666288e+01
8.593333333333332291e+01
9.248333333333333428e+01
9.498333333333333428e+01
9.695000000000000284e+01
9.785000000000000853e+01
9.811666666666666003e+01
9.843333333333332291e+01
9.863333333333332575e+01
9.855000000000001137e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
