1.300576512893429015e+00
1.025831997858224653e+00
7.524442043194915497e-01
5.783454169456769822e-01
5.125248019317902859e-01
4.495322852354341481e-01
2.426263999866011267e-01
1.618561381222777262e-01
1.016331040826432136e-01
7.588544761387068516e-02
6.554166143720795146e-02
5.711186679616609557e-02
4.883535905204674371e-02
4.549719518604979085e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
